,Economy,Economy Code,ISO Code,Region,Income Group,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is the law free of legal provisions that require a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?
887,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"76,9",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
888,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"76,9",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
889,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"76,9",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
890,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
891,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
892,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
893,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
894,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
895,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
896,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
897,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
898,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
899,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
900,Belize,BLZ,BLZ,Latin America & Caribbean,Upper middle income,"79,4",75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,98,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
901,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"28,1",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,50,No,Yes,Yes,No,0,No,No,No,No,No,25,No,No,Yes,No
902,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"28,1",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,50,No,Yes,Yes,No,0,No,No,No,No,No,25,No,No,Yes,No
903,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"28,1",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,50,No,Yes,Yes,No,0,No,No,No,No,No,25,No,No,Yes,No
904,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"37,5",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
905,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
906,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
907,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
908,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
909,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
910,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
911,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
912,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
913,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
914,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
915,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
916,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
917,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
918,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
919,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
920,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
921,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
922,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
923,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
924,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
925,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
926,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
927,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
928,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"40,0",50,No,Yes,No,Yes,0,No,No,No,No,0,No,No,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
929,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"49,4",50,No,Yes,No,Yes,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
930,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"49,4",50,No,Yes,No,Yes,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
931,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"49,4",50,No,Yes,No,Yes,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
932,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"49,4",50,No,Yes,No,Yes,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
933,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"49,4",50,No,Yes,No,Yes,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,98,Yes,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
934,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"46,9",50,No,Yes,No,Yes,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
935,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"46,9",50,No,Yes,No,Yes,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,50,No,Yes,Yes,No,0,No,No,No,No,No,100,Yes,Yes,Yes,Yes
936,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"65,6",50,No,Yes,No,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
937,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"65,6",50,No,Yes,No,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
938,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"71,9",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
939,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"71,9",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
940,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"71,9",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
941,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"71,9",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
942,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"71,9",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,60,Yes,Yes,No,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
943,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"74,4",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
944,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"74,4",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
945,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"74,4",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
946,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"74,4",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
947,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"74,4",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
948,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"74,4",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
949,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"74,4",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
950,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"74,4",50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
951,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"77,5",75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
952,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"80,6",75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,No,Yes,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
953,Benin,BEN,BEN,Sub-Saharan Africa,Lower middle income,"83,8",75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,No,Yes,80,Yes,Yes,Yes,Yes,No,60,Yes,98,No,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
954,Bhutan,BTN,BTN,South Asia,Lower middle income,"55,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
955,Bhutan,BTN,BTN,South Asia,Lower middle income,"55,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
956,Bhutan,BTN,BTN,South Asia,Lower middle income,"55,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
957,Bhutan,BTN,BTN,South Asia,Lower middle income,"55,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
958,Bhutan,BTN,BTN,South Asia,Lower middle income,"55,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
959,Bhutan,BTN,BTN,South Asia,Lower middle income,"55,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
960,Bhutan,BTN,BTN,South Asia,Lower middle income,"55,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
961,Bhutan,BTN,BTN,South Asia,Lower middle income,"55,0",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
